,track_id,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,time_signature,time_sig_confidence
654,110546.0,-40.09142684936523,96.92149353027344,-19.091699600219727,28.000837326049805,8.445773124694824,5.88797664642334,8.104331970214844,13.595759391784668,8.986104011535645,13.948339462280273,2.730741024017334,7.640047073364258,-0.28049349784851074,1.8675400018692017,-1.301228165626526,2.144043207168579,-7.493990898132324,3.661046028137207,-4.016357898712158,-0.6186978220939636,4.0,1.0
658,111335.0,-4.584321975708008,95.07542419433594,-3.2080898284912114,42.8593864440918,-8.870048522949219,-1.3085464239120483,0.685077428817749,5.412336826324463,8.625228881835938,3.1080434322357178,-10.744858741760254,4.245394229888916,-4.82435417175293,0.010211356915533544,-8.052318572998049,-6.042582035064697,-6.483981132507324,1.6177922487258911,-4.525048732757568,2.315725564956665,4.0,1.0
659,111911.0,-99.7136459350586,113.40888214111328,-8.958074569702148,34.27193832397461,10.945777893066406,-2.9832420349121094,-6.753111839294434,10.542976379394533,-5.587714672088623,2.017864227294922,-7.099672794342041,-4.176780700683594,-10.854377746582033,-5.871469974517822,-9.313806533813477,-3.6369025707244873,-11.788905143737793,-0.09788769483566284,-7.478827476501465,5.332688331604004,4.0,1.0
660,111982.0,-87.05636596679688,119.10205841064452,-19.710988998413086,57.72893142700195,-7.257691383361816,13.080522537231445,-5.062271118164063,4.542632579803467,3.065915584564209,2.6468770503997803,-5.782939434051514,6.97279167175293,-4.151609420776366,2.7682602405548096,-6.945431709289551,2.0813841819763184,-6.347397804260254,-3.61559796333313,-9.736868858337402,-1.8424162864685056,4.0,0.919
661,112020.0,-41.477535247802734,99.09098052978516,-19.162595748901367,44.97782897949219,0.7837921977043152,13.033564567565918,2.7963685989379883,2.055478572845459,-0.9668104648590088,4.887951850891113,0.32173025608062744,5.412454605102539,-2.5142498016357417,0.7870461940765381,-6.243888854980469,-1.7925817966461182,-7.301410675048827,-2.9416093826293945,-0.9173208475112916,0.08996421098709106,4.0,0.937
662,112252.0,-238.1678924560547,89.80892181396484,8.68982982635498,25.62657165527344,1.680916666984558,4.357773780822754,-2.894691705703736,-12.389439582824707,-9.039856910705566,-11.790247917175293,-16.671323776245114,-14.475088119506836,-15.388205528259276,-2.9481694698333736,-8.79988956451416,-5.470389366149902,-8.448862075805664,-7.955166339874268,-10.048956871032717,-0.3502292633056641,3.0,0.9670000000000001
667,112318.0,34.75607681274414,78.07866668701172,-22.64650917053223,40.48857116699219,6.526562213897705,8.151243209838867,1.374346375465393,5.203083038330078,-6.728085994720459,10.438310623168944,3.400791883468628,10.226630210876463,-9.966243743896484,-3.7986133098602295,-0.038990259170532234,6.5281333923339835,-7.9084272384643555,2.295704126358032,0.35971325635910034,-1.8883929252624512,4.0,1.0
668,112583.0,-136.60406494140622,155.4296417236328,-12.599841117858887,0.6031422615051271,0.08801373094320297,0.4385454952716827,4.735875606536865,-2.769834041595459,-2.589482545852661,-4.689045429229736,-2.390904188156128,-4.856575012207031,-2.985834836959839,-4.316288471221924,-3.129233837127685,-2.98998498916626,-4.106922626495361,0.048772331327199936,-6.499131202697754,-3.912940263748169,4.0,0.9840000000000001
669,112584.0,-289.58526611328125,139.99765014648438,-0.5586665868759155,0.6593717932701111,-7.7118239402771,-2.504624843597412,-11.690123558044435,-11.106377601623537,-12.418107986450195,-7.282295227050781,-12.931129455566404,-4.616750240325928,-10.722283363342283,-7.781331539154053,-10.258999824523926,-7.949181079864503,-9.757416725158693,-6.94028902053833,-8.151632308959961,-1.6341506242752075,3.0,1.0
670,112585.0,-72.24687957763672,83.40239715576172,18.507966995239254,24.97854423522949,11.901114463806152,16.984683990478516,9.895001411437988,8.504885673522951,-2.6977744102478027,8.250690460205076,0.4626051187515259,8.025989532470701,0.8971126675605774,1.2241313457489014,-3.796849012374878,1.8382310867309568,-6.448164939880371,3.1843833923339844,-4.23128604888916,-2.3576130867004395,4.0,1.0
672,112587.0,-143.607421875,108.3629150390625,20.268495559692386,33.01775360107422,25.68869400024414,22.61480140686035,11.387605667114258,9.97942352294922,0.248591423034668,0.737230122089386,-7.263472557067871,4.840178966522217,0.8617746829986572,1.7049517631530762,-2.747230052947998,2.222182273864746,-7.068171501159668,5.481113910675049,-3.0960619449615483,-4.390714168548584,4.0,1.0
673,112733.0,63.44408416748047,62.08337020874024,-1.4534451961517334,42.322410583496094,0.5420812964439392,11.344285011291506,9.21180248260498,8.765613555908201,1.8921988010406492,3.547459602355957,-2.291041612625122,-2.204961061477661,-6.536017417907715,1.4394032955169678,-4.385818958282472,2.7748708724975586,-4.459149360656738,3.225428819656372,-5.05176305770874,2.1448447704315186,4.0,0.9390000000000001
675,113063.0,-20.8132266998291,111.21267700195312,-29.06758689880371,56.63595962524414,2.134407997131348,21.24481010437012,4.269237995147705,10.751215934753418,6.94108247756958,7.642636299133301,0.15872374176979065,6.9013285636901855,-1.6124207973480225,-1.3168497085571291,-3.721513271331787,3.7901551723480233,-6.678504467010497,4.0029282569885245,0.422582358121872,-2.2834417819976807,4.0,0.997
678,113336.0,-132.51994323730472,51.02104568481445,-19.07065773010254,18.529239654541016,-6.381224632263184,5.95007848739624,13.410811424255373,18.98580741882324,6.1058125495910645,14.866671562194824,8.113632202148438,15.697503089904785,5.578837871551514,4.950198173522949,-0.728053629398346,9.068421363830566,3.0209167003631587,7.836648464202881,3.451766014099121,6.746399402618407,3.0,0.971
679,114198.0,19.04673385620117,61.22858810424805,-7.48656702041626,40.08203506469727,6.141183376312256,11.637980461120605,2.7956829071044917,13.367430686950685,2.5382864475250244,0.4565382599830627,-3.9094719886779785,-0.11903686821460725,-8.118039131164549,1.9751384258270264,-12.457945823669435,1.7834715843200684,-7.870052814483643,-0.8129585385322571,2.8557722568511963,-0.5118439197540283,4.0,0.995
680,114199.0,-30.581451416015625,76.9155502319336,5.335157871246338,39.47468948364258,17.12310791015625,13.040032386779785,1.6360713243484497,15.217660903930664,-0.24020373821258545,2.1864557266235347,-4.505399227142334,7.812334060668945,0.8529382944107056,0.12007267028093338,-6.268603324890138,2.491223096847534,-6.13471269607544,-2.8917508125305176,-4.634087562561035,-0.9205465912818908,4.0,0.922
681,114200.0,-48.22065353393555,79.91425323486328,-18.45672035217285,51.680076599121094,1.184023380279541,14.02587604522705,2.5558364391326904,12.71122932434082,0.667181134223938,-4.9764723777771,-2.47907829284668,0.2712346613407135,-5.999253273010254,1.0079989433288574,-11.303717613220215,0.035654600709676736,-7.82205057144165,-7.426776885986327,4.440079689025879,1.2391740083694458,4.0,0.8809999999999999
682,114242.0,-45.34235382080078,96.77794647216795,17.080078125,34.738208770751946,12.575197219848633,21.69414710998535,0.3408717513084412,8.506068229675293,-1.794677495956421,5.655702114105225,-2.123818874359131,6.658783435821532,-2.564340829849243,0.3365368247032165,-3.7154772281646733,1.888011455535889,-3.5173451900482178,3.414609432220459,-5.373806953430176,2.6513302326202397,4.0,0.977
683,114245.0,-78.06712341308594,82.02875518798828,-7.1235618591308585,21.658565521240234,14.14784336090088,14.262243270874025,0.4677473306655884,11.640340805053713,3.3033807277679443,8.853239059448242,2.833446502685547,5.284082889556885,-0.6195614337921143,6.0300960540771475,-0.14126494526863098,4.214862823486328,-0.8144881129264832,3.4893643856048584,0.4039492011070252,6.452457904815674,4.0,1.0
684,114371.0,-190.6015167236328,145.326904296875,19.284690856933594,5.3425865173339835,12.524693489074707,10.780731201171877,-5.579996585845947,-5.774754047393799,-4.366691112518311,-7.915347099304199,-5.936990737915039,-8.000045776367188,-7.6685752868652335,0.3865571618080139,-13.579804420471193,-2.0768992900848393,-16.217693328857422,-8.050980567932129,-11.964869499206545,-5.398775100708008,3.0,1.0
685,114373.0,-124.11233520507812,165.8557891845703,-2.506199598312378,30.63248062133789,12.248714447021484,-4.0826287269592285,-3.5974602699279785,-7.606407642364503,-11.235262870788574,2.942244529724121,-14.385398864746096,-8.889274597167969,-16.346635818481445,-0.3877024948596953,-0.04786737635731697,2.051601886749268,-1.426331877708435,-2.0637009143829346,-7.2975826263427725,-6.882134437561035,4.0,1.0
686,114430.0,-71.7317886352539,77.0182113647461,8.339559555053711,34.24859619140625,11.544159889221193,27.825092315673828,5.954204082489014,7.843568325042725,7.229055881500244,9.240518569946287,-2.7447547912597656,6.756814002990723,-1.8603358268737795,0.15674470365047455,-3.914228916168213,2.579418897628784,-0.3756291568279265,3.782493114471436,-6.8157105445861825,0.5789046287536621,4.0,1.0
688,115391.0,17.930639266967773,86.12713623046875,-3.4972515106201167,19.580581665039066,-1.7301318645477295,8.855565071105957,-2.795483112335205,6.911797523498535,-2.1228950023651123,5.4593281745910645,-2.4090139865875244,4.328137874603272,-1.5318251848220823,5.079553127288818,-1.5868719816207886,4.140156269073486,-2.1695699691772456,3.189797163009644,-2.0166730880737305,3.354076862335205,3.0,0.932
689,115392.0,-86.40411376953125,74.28194427490234,1.025155782699585,22.303529739379886,3.462729454040528,10.246097564697266,-2.599520206451416,6.766407489776611,-0.8729697465896606,7.849089622497559,0.11266334354877472,6.215182304382324,-0.8032976388931274,4.6443305015563965,-2.12356185913086,4.376095771789552,-1.3463605642318726,3.688918352127075,-2.0484590530395512,3.2348482608795166,4.0,1.0
690,115591.0,-184.5963134765625,113.92621612548828,-16.104469299316403,30.74184226989746,1.855936884880066,-2.618929147720337,-6.84512996673584,4.712230682373047,-15.913263320922852,-2.715136766433716,-5.137567520141602,-3.733194589614868,-11.61418342590332,-4.9995999336242685,-10.262798309326172,-1.667742371559143,-9.859393119812012,4.411910533905028,2.239173889160156,1.25774884223938,3.0,1.0
692,115817.0,-211.4169464111328,150.38836669921875,-29.66251373291016,33.976844787597656,7.98090124130249,-9.909412384033203,-10.811767578125,-5.50280237197876,-9.27945327758789,-0.9854028224945068,-10.723023414611816,-10.952327728271484,-9.878684997558594,-12.85556697845459,-16.638214111328125,-1.900351643562317,-9.747368812561037,-8.311108589172362,2.144450426101685,12.341266632080078,3.0,0.981
693,115927.0,-129.34841918945312,152.4344482421875,-14.370408058166506,23.034778594970703,15.13549518585205,3.8168103694915767,10.98801040649414,-5.2950172424316415,1.4836418628692627,4.855005741119385,-17.352018356323242,-2.5284864902496342,-13.084105491638185,-2.5409858226776123,-8.461948394775389,-3.3528063297271733,-2.720569133758545,-0.2888791561126709,-4.696824550628662,2.6504337787628174,4.0,1.0
695,115932.0,-176.8294677734375,138.35606384277344,4.772848129272461,29.142393112182614,16.122552871704098,9.700796127319336,10.273540496826172,-3.859273433685303,-1.197015643119812,2.259875535964966,-10.796099662780762,-1.9528089761734009,-13.773981094360352,-6.320220470428468,-12.671772003173828,-5.672150135040282,-9.737947463989258,-8.088685035705566,-8.904982566833496,-7.708842277526855,4.0,1.0
698,116487.0,-280.2635498046875,138.92985534667972,21.830480575561523,29.65403938293457,11.774028778076172,10.622774124145508,-1.5294556617736816,-2.4212887287139893,-0.3805530071258545,1.0282936096191406,2.1040208339691158,-2.6328370571136475,3.7014451026916495,10.098184585571287,-0.5503876209259033,-0.8504467606544495,-1.20654296875,-0.5398280024528503,3.038115739822388,0.07622738182544707,4.0,0.997
701,116491.0,-292.61468505859375,143.36859130859375,38.37228775024414,31.94494438171387,11.947784423828125,10.875184059143066,-0.006521124392747879,0.03731515631079674,-5.582449913024902,2.6742634773254395,3.484147548675537,6.617737770080566,4.909555912017822,5.375027656555176,-0.6944710612297058,4.895153522491455,4.6398587226867685,-0.2068300098180771,-1.6167240142822266,-0.5133336186408997,4.0,1.0
702,116587.0,-181.8955078125,155.79542541503906,-41.92780685424805,9.777236938476562,-14.918462753295898,3.903226613998413,-3.9320919513702393,0.9072246551513672,-5.021220207214356,1.094241738319397,-6.889172554016112,-0.7246376872062683,-9.629098892211914,-0.3300583064556122,-0.2921487092971802,-0.3184790015220642,-6.73047399520874,3.4108691215515137,-0.6110033392906189,0.6674922704696655,4.0,0.9420000000000001
703,116753.0,-223.4041748046875,179.2662811279297,-9.172640800476074,20.342384338378906,1.675862431526184,-5.830921173095702,-5.6572327613830575,-11.891112327575685,-19.35983657836914,-8.014408111572267,-12.293757438659668,-5.603803634643555,-5.58064603805542,-4.671144962310791,-5.861167907714844,-4.646299362182617,-5.866892337799072,0.8406505584716797,-4.5633201599121085,-6.98483419418335,4.0,1.0
705,116757.0,-319.1188659667969,182.77505493164062,9.25421142578125,30.66753578186035,19.277759552001953,7.789357662200928,9.386945724487305,14.61280918121338,9.316170692443848,7.329602241516112,1.8727810382843015,2.7380220890045166,3.480455160140991,2.5621755123138428,1.1375750303268433,4.671517848968506,4.762301445007324,2.2668440341949463,0.964123785495758,5.532437801361084,4.0,0.8590000000000001
708,116760.0,-222.38104248046875,188.01983642578125,0.4205245673656464,16.134040832519528,3.7038571834564213,-0.015045519918203354,-6.8004398345947275,-1.7859517335891724,-0.19092173874378204,-5.625823497772217,-4.789849758148193,-2.2749927043914795,-5.682719230651856,-2.2379701137542725,-3.352241039276123,-3.1991357803344727,-2.6779558658599854,-3.1628437042236333,-7.678477764129639,-3.1876330375671387,4.0,0.9520000000000001
710,117169.0,-308.3401794433594,109.33787536621094,13.70459270477295,45.29294967651367,15.406343460083008,18.037208557128906,8.732653617858888,5.266045093536377,11.853033065795898,0.7652212977409363,-0.33524730801582336,6.9560303688049325,-0.12704016268253324,-1.62194561958313,-3.40773344039917,-0.9019909501075744,-1.3522971868515017,-2.59852933883667,0.6426817774772644,1.531720757484436,4.0,1.0
711,117170.0,-301.8191223144531,135.39933776855472,-10.493494033813477,50.78884506225586,12.8067045211792,15.044797897338867,13.638811111450195,2.561617612838745,8.130466461181639,-11.3523530960083,-13.660011291503904,-4.652764320373535,-6.872002124786378,-10.728203773498537,-10.515138626098633,-3.145981550216675,-6.120032787322997,-7.80386209487915,2.0631091594696045,1.0591131448745728,4.0,1.0
712,117171.0,-350.769775390625,71.11299133300781,-53.91103744506836,37.96299743652344,-15.851988792419435,7.629561424255371,6.684975624084473,14.3027982711792,12.366500854492188,3.182459592819214,-6.473100662231445,-8.43305778503418,-5.667850971221924,-5.069514274597168,-5.363854885101318,-4.831861972808838,-8.761250495910645,-2.917802572250366,-0.887739360332489,-6.846827983856201,4.0,0.993
714,117173.0,-325.0336608886719,117.42255401611328,17.836406707763672,29.11335372924805,15.74498462677002,14.016841888427734,10.726402282714844,3.133721351623535,4.230442523956299,1.274530053138733,-1.4705448150634766,-1.4507991075515747,-5.199686050415039,-4.415916919708252,-5.6554503440856925,-4.064986228942871,-4.578623294830322,-2.3349337577819824,0.7592426538467407,-1.0699642896652222,4.0,1.0
716,117610.0,-246.9709930419922,130.85479736328122,-27.063007354736328,50.30519104003906,13.993579864501953,13.527082443237305,6.4852471351623535,1.4710425138473509,13.622170448303224,-11.47859001159668,-7.3210086822509775,5.771920204162598,2.7818233966827397,1.7548975944519043,-0.15546731650829315,-6.781509399414063,-12.602923393249512,-7.783315181732178,-1.321802854537964,-2.638676881790161,4.0,1.0
717,117611.0,-263.34326171875,143.681884765625,3.916308879852295,16.028739929199222,2.226956844329834,-0.8154421448707581,-14.382180213928224,-7.2317466735839835,-10.771470069885254,-8.871238708496094,-4.544627666473389,-2.832216501235962,-5.393521785736084,-3.692436933517456,-6.323666572570801,-5.041939735412598,-8.18923282623291,-6.137237071990968,-3.781428098678589,-6.277039051055907,4.0,0.9520000000000001
720,118058.0,-336.77008056640625,140.96875,1.10069739818573,47.02947998046875,19.02593994140625,8.077960014343263,11.97488784790039,5.639175415039063,3.879091739654541,3.3160250186920166,-5.606211185455322,-4.469550609588623,2.4252350330352783,6.3103928565979,5.748095512390138,9.328079223632812,6.092389106750487,2.5919947624206543,0.7900522947311401,3.092714548110962,4.0,0.983
724,118062.0,-359.1628112792969,159.54476928710938,42.55815505981445,12.839219093322756,8.334959030151367,2.3880832195281982,2.39937162399292,6.669893264770508,3.404750108718872,3.84567928314209,-0.8179908990859985,-0.13236668705940247,-0.09577081352472304,0.6103641390800476,-1.207788109779358,-2.687671661376953,-1.362139344215393,1.1843639612197876,0.6863633990287781,-0.20728452503681186,4.0,0.8640000000000001
725,118063.0,-428.0200805664063,156.4550323486328,51.69522094726562,29.2431640625,25.735506057739254,13.796849250793455,3.02629828453064,0.1698998659849167,-1.5386316776275637,-0.3760386407375336,-0.7159596681594849,0.027617746964097026,-0.01184025313705206,-0.1699744015932083,0.09961886703968048,0.3870620131492615,1.4029159545898438,5.053112983703613,5.3810081481933585,0.1100480854511261,4.0,1.0
727,118087.0,-172.493896484375,128.84892272949222,5.750397682189941,35.12048721313477,11.613253593444824,10.954290390014648,0.033414170145988464,8.353891372680664,-5.24672269821167,4.616924285888672,-2.0019674301147456,3.6511518955230713,-5.0435872077941895,-0.07509905844926834,-0.08835654705762863,4.599524974822998,-5.901087284088135,5.765380382537843,-4.668978691101074,-3.0761961936950684,3.0,1.0
728,118195.0,-160.48187255859375,126.91357421875,-21.51902198791504,30.460451126098636,7.60362958908081,-0.08448870480060577,-13.024591445922852,0.8105505704879761,-14.026847839355467,-4.725736141204834,-3.608370542526245,-7.197908401489258,-10.552632331848145,-3.195981740951538,-10.194944381713867,1.405213713645935,-11.402356147766113,-1.7265851497650146,-9.99417495727539,0.8782501220703125,4.0,0.941
729,118222.0,-158.04103088378906,146.7189178466797,-24.22218894958496,15.073452949523926,16.276203155517578,-12.125367164611815,-2.114443063735962,4.9864020347595215,-14.55699634552002,1.5370928049087524,-7.2711052894592285,-0.5078575015068054,-7.633689403533935,-0.956565260887146,-4.0446391105651855,-1.7225403785705566,-9.517155647277832,2.6152775287628174,-8.648238182067871,-4.1442928314208975,4.0,0.8
733,118279.0,-8.24564266204834,91.45050048828124,-16.33740234375,28.90876388549805,-6.657253742218018,7.952556133270264,-6.02236795425415,12.860958099365234,-3.899802207946777,8.408003807067871,6.564827919006348,-0.4103827476501465,0.02823751606047153,-0.9085819125175476,-3.26063084602356,5.430780410766602,-10.30426025390625,0.4147759079933167,-8.714916229248049,-5.2279953956604,4.0,1.0
734,118327.0,-166.5799560546875,95.70355987548828,24.001277923583984,37.59757995605469,5.007135391235352,19.335554122924805,-3.63764762878418,-0.6665704250335693,2.464572668075561,8.883001327514648,-4.838115215301514,-0.4262970089912415,-5.177234172821045,-5.310481071472168,-11.062174797058104,-5.990539073944093,-8.601044654846191,-0.2285022884607315,-3.174750328063965,2.8193848133087163,4.0,0.978
735,118738.0,-88.20026397705078,141.2769317626953,2.7409799098968506,26.22918128967285,1.820711612701416,15.012492179870605,-3.0433042049407963,-3.1228787899017334,-14.194989204406738,5.791574001312256,-7.478342056274414,0.2708760499954224,-9.173194885253906,-0.2308424264192581,-4.424008846282959,0.5392110347747803,-2.68765926361084,3.4789271354675293,-5.163233280181885,0.454529196023941,4.0,1.0
738,119922.0,-16.794017791748047,112.28522491455078,-33.05608367919922,27.05069351196289,-1.5615354776382446,0.6663346886634827,-7.24500560760498,-0.2806885838508606,5.434240818023682,3.981062650680542,-9.22365665435791,2.875241756439209,-5.364226818084717,-3.660014152526856,-5.396390914916992,-2.818284511566162,-9.038103103637695,2.765634536743164,-6.109438419342041,-0.4131560027599335,4.0,1.0
740,120770.0,-25.9019832611084,67.88551330566406,1.4182968139648438,20.67759704589844,2.0957648754119877,15.947696685791016,1.9290883541107176,14.571592330932615,4.086514472961427,12.329174041748047,-1.8612200021743772,8.885802268981934,3.3047409057617188,6.674190998077393,-1.4290012121200562,6.231497764587402,-0.5627167820930481,7.449770927429199,0.34085190296173096,7.909849166870117,4.0,0.927
741,120771.0,-220.1341552734375,200.5503692626953,-24.91138458251953,19.0832462310791,3.3854703903198238,-0.7499322295188904,-3.2504642009735107,-2.8134279251098637,-9.312970161437988,-4.61468505859375,-7.83608865737915,-0.04707193747162819,-3.391615152359009,-2.093595266342163,-2.9369983673095703,-4.389683246612549,-9.528002738952637,-7.254292011260986,-7.78258466720581,-5.083034038543701,4.0,1.0
742,120772.0,-259.4501953125,159.296142578125,-45.07353973388672,1.7235108613967896,-14.745402336120605,-1.3228611946105957,-9.76225757598877,3.006356000900269,-13.471691131591795,-0.7937439084053041,1.6412812471389768,-3.2580900192260738,-2.3469862937927246,-2.069540500640869,-7.476522445678711,-1.4262597560882568,-4.704374313354492,1.1385623216629028,-3.712709903717041,-0.3837363123893738,4.0,0.9570000000000001
743,120773.0,-132.53543090820312,157.6459197998047,-9.213501930236816,14.529651641845705,7.622485637664795,8.268726348876951,-3.196402311325073,8.990889549255371,2.558483600616455,6.346858024597168,1.7804809808731081,5.526742458343506,-1.0174920558929443,3.3886559009552,-0.9739468097686768,2.183799266815185,-0.963507115840912,4.918138027191162,-0.04693905636668205,2.8883273601531982,4.0,0.8029999999999999
744,120774.0,-200.06912231445312,151.3433074951172,-15.56095027923584,34.82730484008789,3.2332465648651123,10.381659507751463,-10.503046989440918,10.105605125427246,-0.9795680642127992,0.21655939519405365,-7.764857769012451,-6.443852424621582,-7.25111198425293,-3.2440311908721924,-5.446587562561035,-0.3743984401226044,-2.2178030014038086,4.176529884338379,-1.1857939958572388,6.6891231536865225,4.0,0.996
745,120775.0,-125.43010711669922,142.93017578125,-16.995607376098633,16.303264617919922,5.9847588539123535,12.22293186187744,0.33104005455970764,9.398380279541016,-0.1330774575471878,5.02662992477417,-0.6585361957550049,7.089742660522461,0.22474133968353271,3.855278015136719,0.9882306456565856,7.160659313201903,-0.2658631205558777,4.864979267120361,-1.6027078628540041,3.868375539779663,4.0,0.93
746,120776.0,-267.42080688476557,138.77861022949222,47.17490768432617,12.13173770904541,4.942831039428711,11.422022819519045,8.59351921081543,3.9300022125244136,-3.4697465896606445,-2.501790761947632,-9.362202644348145,-3.0576963424682617,0.3516288697719574,4.812057495117188,5.873636722564697,5.667830944061278,4.134871006011963,6.200214862823486,0.6417638063430786,0.513242244720459,4.0,0.9209999999999999
747,120777.0,-63.56123733520508,137.86856079101562,-19.94650077819824,19.936264038085934,-8.527483940124513,12.094308853149414,-0.6720157861709595,8.559297561645508,-6.958175659179688,5.0011515617370605,-0.5050894618034363,11.40695858001709,0.9472586512565612,3.62021541595459,-4.548630237579347,0.39828795194625854,-6.089823722839356,-0.4493706524372101,-4.804811954498291,2.968993663787842,4.0,1.0
748,120778.0,-249.16441345214844,146.07327270507812,-14.319501876831055,51.24182891845703,6.1943421363830575,10.86456298828125,9.326883316040039,-1.5238182544708252,5.704938888549805,1.6220171451568604,-2.1629767417907715,4.936354637145996,1.1232842206954956,-3.819671154022217,-1.752195954322815,1.08582866191864,-2.0585219860076904,-1.63368558883667,4.791387557983398,0.8354677557945251,4.0,1.0
749,121251.0,-79.5218734741211,115.44873046875,6.723142623901367,45.547706604003906,-0.8080127835273743,18.386476516723636,-8.181448936462402,6.750876903533936,-1.0124489068984983,6.957308769226074,0.8849735260009766,-0.4858137369155884,-6.108447074890138,-2.4442172050476074,-7.416855335235597,1.8952245712280276,-3.505080223083496,2.0290944576263428,-2.465617656707764,-0.9316048622131348,4.0,0.8909999999999999
751,122354.0,-163.7762908935547,131.12849426269528,-6.135514259338379,41.985328674316406,14.386335372924805,12.481402397155762,6.466559886932372,10.86214542388916,-2.8346343040466313,4.350198268890382,-3.9575273990631104,-0.07240645587444305,-3.555017471313477,0.18978124856948853,-2.73152756690979,3.75490403175354,-0.9109755158424376,4.499191761016847,-5.497412204742432,-4.979752540588379,4.0,0.991
752,122355.0,-172.73866271972656,115.35606384277344,7.734435558319093,27.69487190246582,14.518975257873535,4.965087890625,6.104603290557861,19.37398338317871,-1.385517120361328,0.867601215839386,-3.7320189476013184,0.9051668643951416,-5.979780673980713,-0.8419216871261597,-3.906039953231812,0.09994547069072723,-2.9471862316131587,2.1542303562164307,-12.100701332092285,-0.8745796680450441,4.0,1.0
753,122356.0,-209.9410095214844,147.91644287109375,25.82355308532715,30.13920593261719,17.260360717773438,11.147146224975586,3.36267614364624,8.786528587341309,-1.0438908338546753,4.111622333526611,-4.044591426849365,-1.3106104135513306,-4.929402828216553,0.01816476695239544,-6.486572265625,-1.241688847541809,-8.244364738464355,0.3067319989204407,-1.6754513978958132,1.4618626832962036,4.0,1.0
755,122358.0,-160.82177734375,129.07809448242188,-3.9828298091888423,37.01224136352539,7.199641704559326,18.40501976013184,7.822720527648926,19.399799346923828,-3.199875831604004,6.861237525939941,3.8381867408752437,0.05754675716161727,-6.439789772033691,-4.375109672546387,-9.384721755981444,-2.004647254943848,-8.089798927307129,1.9820098876953125,-6.606070041656494,-3.04654312133789,4.0,0.919
756,122359.0,-97.1391372680664,101.20462036132812,-34.30242919921875,51.34307861328125,10.964728355407717,4.903982162475586,-0.3624989688396454,12.36418342590332,-2.701801300048828,11.355566024780273,3.914007663726807,5.065270900726318,0.8129752278327942,0.16886398196220398,-11.775559425354006,3.729262590408325,-7.640806198120117,-2.4667611122131348,-4.982022285461426,-4.676977157592773,4.0,1.0
757,122363.0,-235.7466583251953,138.64227294921878,-10.77349853515625,35.24208450317383,-0.3619817793369293,4.018303394317627,0.3359898030757904,4.805168151855469,-17.62018585205078,-3.5991907119750977,0.7971066832542419,-5.9805850982666025,-10.057523727416992,-10.007705688476562,-11.584101676940918,-5.154082298278809,-9.605814933776855,-0.6811323165893555,-2.4336628913879395,-13.161330223083494,4.0,0.9490000000000001
758,122365.0,-315.0647277832031,191.83551025390625,-29.20542335510254,21.32494354248047,17.827884674072266,-5.479790687561035,4.178733348846436,2.733467102050781,-7.451588630676269,-5.352712154388428,-8.804434776306152,-7.1891236305236825,-4.441754341125488,-2.2973690032958984,-6.630441188812256,-3.7098696231842037,-6.2202582359313965,-8.135869026184082,-12.74146842956543,-10.53547191619873,4.0,1.0
763,123501.0,-85.37651062011719,67.25720977783203,8.994894027709961,18.136531829833984,4.579063892364502,10.958362579345703,-1.1910383701324463,3.15869402885437,-1.7972255945205688,5.063706874847412,2.182016611099243,9.953797340393066,3.5966312885284424,10.573379516601562,3.730307340621948,7.1979103088378915,1.2296090126037598,3.886374473571777,-5.391773700714111,5.753097534179688,4.0,1.0
765,123763.0,-421.3255310058594,158.24066162109375,25.146181106567386,-2.0717649459838867,1.204107642173767,-9.35895538330078,-24.233211517333984,-22.143659591674805,-17.65093421936035,-13.161312103271484,-14.711206436157227,-13.911312103271484,-12.303581237792967,-6.285257816314697,-5.80374002456665,-8.688175201416017,-12.357072830200195,-6.361814498901367,1.4145623445510864,7.141124248504639,3.0,0.818
767,123821.0,-107.7868881225586,106.59315490722656,25.000646591186523,35.39522933959961,3.75101900100708,13.36159610748291,-5.719812870025635,0.5990027189254761,-10.043233871459961,-6.336052417755128,-11.082712173461914,-6.638996601104736,-10.91771411895752,-10.866504669189453,-9.205035209655762,-5.934767723083496,-10.168289184570312,-3.4558465480804443,-12.013093948364258,-4.683933734893799,4.0,0.945
768,123932.0,-33.95986557006836,79.53800201416016,-3.8567781448364262,25.9957332611084,19.01398468017578,23.203020095825195,5.5611491203308105,12.439674377441404,2.449872732162476,5.8689374923706055,-4.048738956451416,4.973520755767822,-2.023671388626098,2.4631552696228027,-0.2518745958805084,6.177556037902832,3.596426248550415,9.68405055999756,1.2559418678283691,4.748288631439209,4.0,1.0
769,123933.0,-52.12101364135742,65.35904693603516,10.329737663269043,22.74072265625,-0.1568736881017685,9.628791809082033,1.5698072910308838,7.630466938018799,-2.3785629272460938,4.5013155937194815,-2.516498565673828,3.30324649810791,-3.430591821670532,1.5464105606079102,-4.801436424255371,1.5265457630157468,-4.400338172912598,0.188559964299202,-3.3213167190551762,1.1428892612457275,4.0,1.0
